price,model_year,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed,brand,car_model
24995,2016,good,6,hybrid,32889.0,automatic,SUV,grey,1,2018-11-06,48,subaru,outback
11375,2012,good,6,hybrid,135907.0,automatic,van,silver,0,2018-10-03,9,toyota,sienna
15900,2011,good,6,hybrid,163943.0,automatic,SUV,black,1,2018-07-04,61,jeep,wrangler
4975,2010,good,6,hybrid,55486.0,automatic,SUV,blue,1,2018-08-09,108,ford,explorer
5500,2001,good,6,hybrid,125000.0,manual,truck,black,1,2019-01-20,11,nissan,frontier
19500,2010,good,8,hybrid,64200.0,automatic,truck,custom,1,2019-01-16,52,ford,f150
24998,2006,excellent,8,hybrid,181787.0,automatic,truck,black,1,2019-04-05,94,chevrolet,silverado 2500hd
6995,2011,excellent,4,hybrid,118802.0,automatic,SUV,blue,1,2018-11-11,23,nissan,rogue
5995,2014,excellent,4,hybrid,87654.0,automatic,hatchback,unknown,0,2018-06-22,44,ford,focus
5495,2009,good,4,hybrid,118791.0,automatic,sedan,black,0,2018-11-09,114,honda,accord
6500,1996,good,8,hybrid,114300.0,automatic,coupe,red,0,2018-12-13,55,chevrolet,corvette
27995,2017,excellent,8,hybrid,72965.0,automatic,truck,black,1,2018-07-23,42,chevrolet,silverado 1500
8995,2012,excellent,4,hybrid,112713.0,automatic,sedan,red,0,2018-10-30,25,honda,accord
10995,2007,good,8,hybrid,162999.0,automatic,SUV,grey,1,2018-11-09,24,chevrolet,tahoe
11995,2012,good,8,hybrid,163100.0,automatic,SUV,unknown,1,2018-05-06,35,chevrolet,suburban
19500,2014,excellent,6,hybrid,95000.0,automatic,truck,blue,1,2018-09-06,84,ford,f150
8600,2013,good,4,hybrid,110367.0,automatic,SUV,blue,1,2018-10-12,7,kia,sorento
8290,2011,excellent,4,hybrid,66501.0,automatic,sedan,silver,0,2018-12-07,34,hyundai,sonata
8950,2011,good,4,hybrid,133018.0,automatic,sedan,red,0,2018-07-17,79,toyota,camry
6995,2012,good,6,hybrid,160501.0,automatic,mini-van,black,0,2019-02-07,22,dodge,grand caravan
14900,2008,good,6,hybrid,149167.0,automatic,SUV,custom,1,2019-01-06,18,jeep,wrangler
4800,2004,excellent,6,hybrid,143000.0,automatic,van,silver,0,2018-06-02,17,toyota,sienna
22975,2012,excellent,6,hybrid,119546.0,automatic,truck,white,1,2019-01-24,34,ram,2500
9500,2005,excellent,6,hybrid,151000.0,automatic,SUV,silver,1,2019-03-18,32,jeep,wrangler
5950,2015,like new,4,hybrid,36000.0,automatic,hatchback,silver,0,2018-08-23,110,ford,focus
2700,2000,good,6,hybrid,140000.0,manual,coupe,red,0,2019-02-15,16,ford,mustang
1,2014,excellent,6,hybrid,71310.0,automatic,coupe,unknown,0,2018-07-14,29,chevrolet,camaro
288,2018,excellent,4,hybrid,40277.0,automatic,sedan,silver,0,2018-10-19,37,nissan,altima
700,2000,fair,4,hybrid,221000.0,manual,sedan,blue,0,2018-05-18,38,ford,focus
5725,2004,good,4,hybrid,103889.0,automatic,sedan,silver,0,2018-08-06,77,toyota,corolla
5890,2004,good,8,hybrid,136801.0,automatic,SUV,blue,0,2018-11-01,59,chevrolet,suburban
9950,2009,excellent,6,hybrid,105621.0,automatic,SUV,silver,1,2018-11-12,30,bmw,x5
3150,2003,good,8,hybrid,163000.0,automatic,truck,red,0,2019-02-08,16,gmc,sierra 1500
7995,2008,good,6,hybrid,146000.0,automatic,truck,white,0,2019-02-26,140,chevrolet,silverado
5950,2007,excellent,4,hybrid,95804.0,other,sedan,unknown,0,2019-02-27,4,honda,accord
21900,2017,good,6,hybrid,37873.0,manual,SUV,blue,1,2018-06-07,15,jeep,wrangler unlimited
4975,2014,good,4,hybrid,86722.0,manual,sedan,silver,0,2019-01-29,34,toyota,corolla
3995,2011,good,4,hybrid,98783.0,manual,sedan,black,0,2018-09-21,18,nissan,versa
4995,2013,good,4,hybrid,65557.0,automatic,sedan,grey,0,2019-03-01,8,hyundai,elantra
14900,2017,good,6,hybrid,25462.0,automatic,truck,grey,1,2018-09-01,30,nissan,frontier
4750,2011,good,6,hybrid,42446.0,automatic,sedan,blue,0,2018-12-16,34,chrysler,200
6995,2011,good,4,hybrid,124200.0,automatic,mini-van,unknown,0,2018-06-21,12,toyota,sienna
7850,2016,good,6,hybrid,56635.0,automatic,mini-van,grey,0,2018-05-31,6,dodge,grand caravan
12900,2017,good,6,hybrid,34096.0,automatic,truck,black,1,2019-03-01,9,nissan,frontier
4995,2006,good,6,hybrid,160270.0,automatic,sedan,unknown,0,2019-04-11,8,chrysler,300
14995,2014,good,6,hybrid,67586.0,automatic,mini-van,unknown,0,2018-11-19,51,chrysler,town & country
8995,2014,excellent,6,hybrid,178490.0,automatic,SUV,silver,1,2019-01-10,6,chevrolet,equinox
5000,2008,excellent,4,hybrid,91600.0,automatic,sedan,silver,0,2018-12-25,22,volkswagen,passat
7995,2012,good,4,hybrid,69910.0,automatic,sedan,white,0,2018-07-29,12,kia,soul
47995,2018,good,6,hybrid,22824.0,manual,SUV,black,1,2018-05-07,21,jeep,wrangler unlimited
14813,2016,good,4,hybrid,65139.0,automatic,sedan,black,0,2018-05-29,6,toyota,corolla
16499,2014,excellent,6,hybrid,117357.0,automatic,SUV,blue,1,2019-03-23,27,jeep,cherokee
1000,2008,salvage,8,hybrid,285000.0,automatic,truck,white,0,2018-10-19,19,ford,f150
9495,2016,excellent,4,hybrid,108761.0,manual,sedan,grey,0,2018-07-10,67,kia,soul
4675,2007,good,4,hybrid,213211.0,automatic,hatchback,custom,0,2018-12-26,7,toyota,prius
13500,2004,excellent,8,hybrid,177000.0,automatic,truck,grey,1,2018-10-09,37,gmc,sierra 2500hd
5500,2005,good,8,hybrid,211000.0,automatic,truck,white,1,2019-02-07,39,ram,2500
14088,2014,good,6,hybrid,52779.0,manual,coupe,grey,0,2018-10-23,73,ford,mustang
4995,2001,excellent,4,hybrid,109021.0,automatic,SUV,grey,1,2019-04-06,53,subaru,forester
3995,2006,excellent,4,hybrid,271914.0,manual,sedan,grey,0,2018-07-03,7,volkswagen,jetta
8995,2009,excellent,6,hybrid,124567.0,automatic,SUV,purple,1,2018-06-10,25,buick,enclave
9988,2014,good,4,hybrid,75716.0,automatic,sedan,blue,0,2018-06-03,33,chevrolet,cruze
4250,2008,good,6,hybrid,222235.0,automatic,mini-van,white,0,2018-08-14,33,honda,odyssey
3995,2001,excellent,8,hybrid,190108.0,automatic,SUV,white,1,2019-02-27,60,bmw,x5
18000,2006,good,6,hybrid,169847.0,automatic,truck,silver,1,2019-04-14,69,ram,3500
4750,2010,excellent,4,hybrid,149000.0,automatic,sedan,brown,0,2018-06-02,104,honda,civic
8990,2016,excellent,4,hybrid,121635.0,automatic,SUV,grey,0,2018-12-14,1,nissan,rogue
27000,2015,excellent,8,hybrid,62500.0,automatic,truck,blue,1,2019-04-03,120,ram,2500
7500,2007,good,8,hybrid,251285.0,automatic,SUV,unknown,1,2018-12-19,34,chevrolet,suburban
24200,2019,good,6,hybrid,11438.0,other,coupe,grey,0,2019-04-09,39,chevrolet,camaro lt coupe 2d
14900,2005,excellent,8,hybrid,79355.0,automatic,truck,unknown,1,2018-05-09,101,ford,f250
6495,2002,excellent,6,hybrid,250398.0,automatic,SUV,unknown,1,2018-05-20,16,toyota,4runner
29667,2013,excellent,8,hybrid,41350.0,automatic,truck,black,1,2019-03-04,15,ford,f150
3800,2002,good,8,hybrid,202000.0,automatic,SUV,unknown,1,2019-03-02,23,gmc,yukon
34000,2016,new,8,hybrid,3396.0,automatic,coupe,red,0,2018-12-17,14,chevrolet,camaro
21900,2013,good,6,hybrid,243000.0,automatic,truck,white,1,2018-06-14,5,ford,f250 sd
18998,2011,good,6,hybrid,245000.0,automatic,truck,red,1,2019-03-25,23,ram,3500
6990,2012,excellent,6,hybrid,93198.0,automatic,mini-van,red,0,2019-02-28,29,dodge,grand caravan
4695,2007,excellent,4,hybrid,140000.0,automatic,coupe,silver,0,2018-10-19,17,honda,accord
13500,2016,good,6,hybrid,67000.0,automatic,sedan,blue,0,2018-09-29,6,hyundai,sonata
30900,2013,good,8,hybrid,105808.0,automatic,truck,white,1,2018-11-18,51,gmc,sierra 2500hd
2900,2008,good,4,hybrid,159000.0,automatic,sedan,white,0,2018-07-13,26,nissan,sentra
11995,2009,good,8,hybrid,142498.0,automatic,truck,grey,1,2019-01-29,28,chevrolet,silverado 1500
10495,2013,excellent,4,hybrid,111337.0,automatic,other,grey,0,2019-01-15,17,toyota,camry
8995,2006,like new,6,hybrid,50000.0,automatic,truck,black,0,2018-08-29,24,dodge,dakota
10995,2013,excellent,4,hybrid,139857.0,automatic,SUV,brown,0,2019-04-07,20,honda,crv
2500,2001,good,6,hybrid,242688.0,automatic,SUV,unknown,1,2018-11-22,49,jeep,grand cherokee
2650,2006,good,4,hybrid,104000.0,automatic,sedan,brown,0,2018-08-30,32,nissan,altima
2700,2007,excellent,4,hybrid,140000.0,automatic,wagon,brown,0,2019-02-16,36,ford,focus
4000,2008,good,4,hybrid,173000.0,automatic,sedan,blue,0,2019-03-02,12,toyota,camry
14900,2014,good,6,hybrid,30235.0,automatic,SUV,brown,1,2018-07-22,49,jeep,grand cherokee laredo
6150,2005,good,8,hybrid,111850.0,automatic,SUV,unknown,1,2018-05-08,33,ford,explorer
6300,2003,excellent,4,hybrid,107.0,automatic,SUV,red,1,2018-09-16,24,toyota,rav4
3495,2009,good,6,hybrid,187000.0,automatic,mini-van,green,0,2019-03-06,22,dodge,grand caravan
25000,2010,good,6,hybrid,212762.0,automatic,truck,silver,1,2018-06-09,11,ram,3500
32000,2017,like new,8,hybrid,29613.0,automatic,truck,white,1,2019-04-08,74,chevrolet,silverado
8500,2000,good,8,hybrid,161555.0,automatic,truck,unknown,1,2018-08-08,63,gmc,sierra 1500
2500,2012,fair,4,hybrid,81000.0,automatic,sedan,silver,0,2018-12-16,18,nissan,altima
7995,2012,good,4,hybrid,119000.0,automatic,sedan,black,0,2018-08-12,48,nissan,altima
3900,2008,good,4,hybrid,137.0,automatic,SUV,unknown,0,2018-08-02,59,ford,escape
5995,2006,excellent,8,hybrid,180000.0,automatic,truck,red,0,2018-11-02,23,ford,f250 sd
16995,2015,like new,6,hybrid,120000.0,automatic,truck,unknown,1,2019-04-13,7,jeep,wrangler
9990,2014,excellent,6,hybrid,79435.0,automatic,coupe,black,0,2018-08-26,28,ford,mustang
21999,2005,good,6,hybrid,99784.0,automatic,truck,black,1,2018-10-09,44,ram,2500
12495,2018,excellent,4,hybrid,45694.0,automatic,other,grey,0,2018-06-26,35,ford,fusion
5500,2012,salvage,6,hybrid,120000.0,automatic,truck,white,1,2018-05-20,9,nissan,frontier
6995,2013,good,4,hybrid,85742.0,automatic,hatchback,white,0,2018-12-16,24,ford,focus
16900,2013,good,6,hybrid,75239.0,automatic,SUV,unknown,1,2019-02-11,42,ford,explorer
9800,2015,excellent,4,hybrid,15000.0,automatic,sedan,black,0,2018-07-06,61,honda,civic
3800,2010,excellent,4,hybrid,170000.0,automatic,sedan,silver,0,2019-01-25,28,ford,fusion
19988,2011,good,6,hybrid,116049.0,manual,SUV,white,1,2018-10-26,13,jeep,wrangler
11480,2013,good,8,hybrid,200557.0,automatic,truck,unknown,1,2018-07-11,20,chevrolet,silverado 1500
5400,2008,good,4,hybrid,125490.0,automatic,sedan,silver,0,2018-11-03,61,honda,civic
19988,2010,good,8,hybrid,183917.0,automatic,truck,black,1,2019-02-16,54,gmc,sierra 1500
6000,2015,excellent,4,hybrid,41223.0,manual,sedan,black,0,2019-02-12,92,nissan,versa
4800,2013,good,4,hybrid,158074.0,automatic,sedan,black,0,2018-09-26,23,chevrolet,cruze
46988,2018,good,8,hybrid,18312.0,automatic,truck,white,1,2018-07-08,16,ford,f250 sd
15995,2015,excellent,6,hybrid,69683.0,automatic,coupe,grey,0,2019-04-09,59,chevrolet,camaro
3499,2010,good,4,hybrid,227456.0,automatic,sedan,red,0,2019-02-27,49,toyota,camry
12900,2017,good,4,hybrid,45096.0,automatic,sedan,silver,0,2018-12-20,80,nissan,altima
5600,2011,good,6,hybrid,93209.0,automatic,sedan,unknown,0,2018-10-28,9,chevrolet,impala
4500,2011,good,4,hybrid,113893.0,manual,sedan,silver,0,2019-02-24,22,chevrolet,cruze
13990,2006,excellent,8,hybrid,175192.0,automatic,truck,grey,1,2018-05-08,27,chevrolet,silverado 2500hd
9700,2004,excellent,8,hybrid,147888.0,automatic,truck,blue,1,2018-05-20,49,chevrolet,silverado 2500hd
19988,2012,good,8,hybrid,72314.0,automatic,truck,unknown,0,2018-05-01,80,gmc,sierra 1500
35988,2016,good,8,hybrid,182079.0,automatic,truck,black,1,2018-12-31,34,ford,f350 sd
3995,2000,good,6,hybrid,142000.0,manual,truck,red,0,2018-09-04,35,ford,f150
35000,2013,good,8,hybrid,85000.0,automatic,truck,white,1,2018-09-14,17,chevrolet,silverado
7800,1997,good,6,hybrid,212234.0,automatic,truck,white,1,2018-06-28,89,toyota,tacoma
20000,2008,excellent,6,hybrid,73561.0,automatic,mini-van,blue,0,2018-12-17,36,chrysler,town & country
7995,2007,good,6,hybrid,115136.0,automatic,coupe,white,0,2019-02-22,13,ford,mustang
2000,2007,fair,8,hybrid,128000.0,automatic,SUV,red,1,2018-10-13,11,jeep,liberty
8990,2008,excellent,5,hybrid,120477.0,automatic,truck,black,1,2018-08-07,78,chevrolet,colorado
17800,2015,excellent,8,hybrid,159105.0,automatic,truck,white,0,2019-03-05,61,chevrolet,silverado
13600,2015,excellent,4,hybrid,106530.0,automatic,truck,white,0,2018-08-20,56,chevrolet,colorado
19900,2011,excellent,8,hybrid,82563.0,automatic,SUV,white,1,2019-03-11,30,gmc,yukon
11900,2011,excellent,6,hybrid,116849.0,automatic,truck,white,0,2018-10-27,21,ford,ranger
6500,2007,excellent,5,hybrid,45180.0,automatic,truck,white,0,2019-01-20,10,chevrolet,colorado
13900,2011,excellent,6,hybrid,90157.0,automatic,truck,unknown,0,2018-08-29,38,ford,ranger
10700,2007,excellent,8,hybrid,170304.0,automatic,truck,red,1,2019-01-20,48,chevrolet,silverado 1500
7900,2001,excellent,4,hybrid,231089.0,manual,SUV,yellow,1,2018-11-28,128,jeep,wrangler
7490,2010,excellent,6,hybrid,108509.0,automatic,coupe,red,0,2018-08-01,15,ford,mustang
7900,2015,like new,4,hybrid,82000.0,automatic,sedan,black,1,2019-01-17,12,volkswagen,jetta
13695,2011,excellent,6,hybrid,124964.0,automatic,coupe,black,0,2019-02-25,110,chevrolet,camaro
22495,2017,like new,4,hybrid,17776.0,automatic,truck,black,0,2018-09-09,30,toyota,tacoma
6500,1998,excellent,4,hybrid,94000.0,automatic,SUV,white,1,2018-07-03,20,jeep,wrangler
27995,2017,excellent,8,hybrid,103366.0,automatic,truck,unknown,1,2018-12-10,29,ford,f250
18995,2014,excellent,8,hybrid,119424.0,automatic,SUV,black,0,2018-12-17,10,chevrolet,tahoe
7500,2000,good,6,hybrid,185000.0,automatic,SUV,unknown,0,2018-05-18,18,jeep,wrangler
6500,2008,excellent,4,hybrid,101887.0,automatic,sedan,red,0,2018-07-15,26,toyota,corolla
25495,2017,excellent,6,hybrid,89884.0,automatic,truck,white,1,2019-02-26,10,chevrolet,silverado
14995,2007,good,8,hybrid,100064.0,automatic,truck,black,1,2018-08-19,11,chevrolet,silverado 2500hd
7900,2012,excellent,4,hybrid,99084.0,automatic,sedan,white,0,2018-10-29,61,honda,civic lx
4900,2010,excellent,6,hybrid,125000.0,automatic,SUV,blue,1,2019-03-22,36,ford,escape
12995,2013,excellent,8,hybrid,187356.0,automatic,SUV,silver,1,2018-05-21,21,chevrolet,suburban
15995,2013,excellent,8,hybrid,148000.0,automatic,truck,white,0,2018-10-04,23,ford,f250
3500,2004,like new,6,hybrid,132000.0,automatic,sedan,white,0,2019-03-16,26,nissan,maxima
7900,2008,excellent,6,hybrid,114720.0,automatic,SUV,silver,0,2018-09-21,129,toyota,highlander
3500,2002,fair,8,hybrid,205000.0,automatic,truck,unknown,1,2018-05-06,65,gmc,sierra 1500
15750,2016,excellent,4,hybrid,41272.0,automatic,sedan,silver,1,2019-04-15,10,ford,fusion
13000,2011,excellent,6,hybrid,123048.0,automatic,SUV,grey,1,2018-07-19,3,honda,pilot
18500,2018,excellent,4,hybrid,36130.0,automatic,SUV,white,1,2018-07-15,71,ford,escape
18000,2013,excellent,8,hybrid,92431.0,automatic,truck,silver,0,2018-10-29,79,ford,f150
12900,2006,good,6,hybrid,147555.0,automatic,SUV,white,1,2018-08-19,12,jeep,wrangler
13750,2017,excellent,4,hybrid,88136.0,automatic,SUV,white,1,2018-10-15,48,ford,escape
6400,2014,good,4,hybrid,96667.0,automatic,sedan,white,0,2019-02-16,6,ford,focus
10499,2013,excellent,4,hybrid,83600.0,manual,SUV,unknown,0,2019-01-06,54,honda,crv
1850,2003,excellent,4,hybrid,170000.0,automatic,sedan,grey,0,2018-07-29,11,volkswagen,passat
5900,2007,excellent,6,hybrid,147620.0,automatic,SUV,black,1,2018-12-28,65,jeep,grand cherokee laredo
19900,2009,excellent,6,hybrid,98000.0,automatic,mini-van,unknown,0,2018-06-14,96,toyota,sienna
45500,2016,excellent,8,hybrid,37874.0,automatic,SUV,unknown,1,2018-05-14,20,cadillac,escalade
5500,2011,good,4,hybrid,140312.0,automatic,sedan,red,1,2019-04-15,48,subaru,impreza
16000,2013,excellent,6,hybrid,83000.0,automatic,truck,blue,1,2018-05-26,41,ford,f150
3200,2006,good,4,hybrid,129000.0,automatic,coupe,silver,0,2018-07-29,18,honda,civic
8500,2005,excellent,8,hybrid,151366.0,automatic,truck,red,1,2018-09-03,39,chevrolet,silverado 1500
13000,2014,excellent,6,hybrid,55710.0,automatic,convertible,grey,0,2019-02-25,33,ford,mustang
8500,2010,good,6,hybrid,104000.0,automatic,sedan,unknown,0,2018-10-05,12,nissan,maxima
18900,2019,like new,4,hybrid,13355.0,automatic,sedan,white,0,2019-02-09,55,toyota,camry le
13995,2013,excellent,6,hybrid,110701.0,automatic,SUV,white,1,2019-02-09,43,toyota,highlander
7999,2010,like new,4,hybrid,91.0,automatic,sedan,silver,0,2018-07-23,18,honda,accord
35900,2018,excellent,4,hybrid,17941.0,automatic,SUV,grey,1,2018-06-18,22,jeep,wrangler unlimited
26900,2015,excellent,6,hybrid,53390.0,automatic,truck,blue,1,2018-08-25,33,toyota,tacoma
15900,2017,excellent,4,hybrid,64663.0,automatic,SUV,red,0,2019-03-18,3,chevrolet,equinox
6500,2007,excellent,4,hybrid,118000.0,automatic,SUV,unknown,1,2019-04-14,33,toyota,rav4
6600,2013,excellent,5,hybrid,84905.0,automatic,sedan,black,0,2018-07-03,77,volkswagen,passat
22500,2014,excellent,6,hybrid,95382.0,automatic,truck,grey,1,2019-02-22,33,ford,f150
299,2004,excellent,4,hybrid,185234.0,automatic,sedan,silver,0,2018-08-12,42,toyota,camry
9995,2012,good,10,hybrid,107722.0,other,sedan,grey,0,2018-10-21,39,ford,focus
9500,2013,excellent,4,hybrid,104732.0,automatic,sedan,blue,0,2018-07-26,69,ford,fusion
21750,2014,excellent,6,hybrid,99246.0,automatic,truck,grey,1,2019-02-21,34,toyota,tacoma
15495,2010,good,10,hybrid,150807.0,automatic,truck,white,1,2019-04-10,24,gmc,sierra 1500
10995,2014,good,10,hybrid,114867.0,automatic,sedan,red,0,2018-09-29,108,chevrolet,cruze
13995,2014,good,10,hybrid,99224.0,automatic,truck,white,0,2019-04-05,10,chevrolet,silverado 1500
11995,2016,good,4,hybrid,119507.0,automatic,SUV,white,0,2019-03-18,18,ford,escape
17000,2011,excellent,8,hybrid,99325.0,automatic,truck,black,1,2019-01-03,21,chevrolet,silverado 1500
13995,2014,good,8,hybrid,116265.0,automatic,truck,white,0,2018-11-29,76,ford,f150
10995,2009,good,10,hybrid,103950.0,other,truck,custom,0,2018-11-22,36,chevrolet,colorado
14500,2018,excellent,4,hybrid,32637.0,automatic,sedan,unknown,0,2019-04-05,56,volkswagen,passat
4500,2012,good,4,hybrid,141000.0,automatic,sedan,unknown,0,2018-11-19,52,ford,fusion
8300,2016,excellent,4,hybrid,20000.0,automatic,sedan,red,0,2018-08-09,4,ford,focus se
17000,2008,like new,8,hybrid,160000.0,automatic,truck,silver,1,2018-10-27,21,gmc,sierra
3495,2009,good,6,hybrid,185000.0,automatic,mini-van,silver,0,2019-02-09,60,dodge,grand caravan
1999,2007,good,6,hybrid,288000.0,automatic,SUV,custom,1,2018-12-18,83,honda,pilot
7999,2012,excellent,6,hybrid,148000.0,automatic,SUV,custom,1,2018-06-12,76,chevrolet,equinox
7900,2001,excellent,10,hybrid,71000.0,automatic,truck,silver,1,2018-12-02,23,ford,f250
14000,2003,excellent,8,hybrid,259000.0,automatic,truck,red,1,2018-11-13,33,ford,f250 sd
14800,2009,excellent,4,hybrid,74780.0,automatic,other,unknown,1,2019-03-25,66,jeep,wrangler
10500,2016,like new,4,hybrid,120000.0,automatic,SUV,grey,1,2018-07-27,51,chevrolet,equinox
24995,2016,excellent,8,hybrid,24909.0,automatic,truck,white,1,2018-12-28,13,ram,1500
30000,2018,new,6,hybrid,6893.0,automatic,SUV,white,0,2018-07-14,24,toyota,highlander
27995,2016,excellent,8,hybrid,26301.0,automatic,truck,black,1,2018-06-17,81,ram,1500
4950,2012,excellent,4,hybrid,97000.0,automatic,sedan,silver,0,2018-08-03,30,ford,focus
4995,2007,good,6,hybrid,143000.0,automatic,SUV,blue,1,2019-01-05,23,hyundai,santa fe
6750,2010,excellent,4,hybrid,106000.0,automatic,SUV,white,1,2019-02-23,35,subaru,forester
20995,2017,excellent,6,hybrid,131689.0,automatic,truck,black,1,2019-01-16,16,ford,f150
10000,2000,excellent,6,hybrid,75000.0,automatic,SUV,green,1,2019-03-04,49,jeep,cherokee
5450,2013,good,4,hybrid,84000.0,automatic,sedan,unknown,0,2018-10-20,39,chrysler,200
5950,2014,good,4,hybrid,12898.0,automatic,sedan,unknown,0,2019-03-13,60,nissan,sentra
8400,2008,good,4,hybrid,105317.0,automatic,hatchback,silver,1,2018-12-09,4,ford,escape
40995,2015,like new,8,hybrid,55218.0,automatic,truck,unknown,1,2018-10-17,16,cadillac,escalade
24900,2014,excellent,8,hybrid,38916.0,automatic,truck,black,1,2018-10-25,38,ford,f150
4800,2005,excellent,4,hybrid,122000.0,automatic,sedan,unknown,0,2018-12-03,112,honda,civic lx
6800,2010,excellent,4,hybrid,173000.0,automatic,SUV,blue,1,2019-03-22,16,honda,crv
999,1995,salvage,6,hybrid,164221.0,automatic,SUV,red,0,2018-05-03,33,toyota,4runner
10900,1999,excellent,8,hybrid,155000.0,automatic,truck,blue,1,2018-11-20,22,ford,f350 sd
26995,2016,like new,8,hybrid,36645.0,automatic,truck,white,1,2018-09-01,152,chevrolet,silverado
3999,2007,good,6,hybrid,101078.0,automatic,SUV,unknown,0,2018-10-23,34,ford,explorer
2999,2009,good,6,hybrid,61581.0,automatic,sedan,blue,0,2018-10-06,79,chevrolet,impala
3999,2005,good,6,hybrid,78318.0,automatic,coupe,grey,0,2019-03-23,47,ford,mustang
3700,2008,excellent,4,hybrid,190500.0,manual,wagon,blue,0,2018-11-15,19,volkswagen,passat
29995,2018,excellent,6,hybrid,32551.0,automatic,truck,red,1,2019-01-30,12,ford,f150
16200,2018,like new,4,hybrid,25334.0,automatic,hatchback,unknown,0,2018-07-08,56,kia,soul
15995,2016,excellent,4,hybrid,45179.0,automatic,sedan,grey,0,2019-03-06,54,toyota,corolla
17500,2016,excellent,4,hybrid,53277.0,automatic,hatchback,unknown,0,2018-08-16,9,toyota,prius
21995,2018,like new,4,hybrid,28003.0,automatic,SUV,white,1,2018-05-02,60,nissan,rogue
1700,2003,good,4,hybrid,235000.0,automatic,sedan,grey,0,2018-12-03,9,toyota,corolla
